scorer,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon,DavidPagnon
individuals,person0,person0,person0,person0,person0,person0,person0,person0,person0,person0,person0,person0,person0,person0,person0,person0,person0,person0,person0,person0,person0,person0
angs,Time,Right ankle,Left ankle,Right knee,Left knee,Right hip,Left hip,Right shoulder,Left shoulder,Right elbow,Left elbow,Right foot,Left foot,Right shank,Left shank,Right thigh,Left thigh,Trunk,Right arm,Left arm,Right forearm,Left forearm
coords,seconds,dorsiflexion,dorsiflexion,flexion,flexion,flexion,flexion,flexion,flexion,flexion,flexion,horizontal,horizontal,horizontal,horizontal,horizontal,horizontal,horizontal,horizontal,horizontal,horizontal,horizontal
71,2.3666666666666667,-42.67887323177129,-93.81952016506386,-20.872507252075252,3.011042455489985,12.52948339578461,40.58992357416838,-12.83840096408485,-7.3984875321533945,-8.973086483300875,-35.12412660864089,-10.407042514047248,-67.46523717276219,-57.72816928227598,-63.64571700769834,-78.60067653435125,-60.63467455220838,101.22459812637678,-103.96856089422073,-108.62308565853017,-112.9416473775216,-143.74721226717105
72,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,2.433333333333333,-38.945178777213556,-21.95286135620512,131.03159024715094,109.2609564928589,164.40532998510434,125.34943170469118,54.63057827328328,49.880536221810836,-117.32985189731178,85.85799756671523,-35.830815569860654,-23.821454080082518,-86.8856367926471,-91.86859272387741,44.14595345450383,17.39236376898147,107.95706793570972,-65.62879825731726,-58.07653171389888,177.04134984537095,27.78146585281635
74,2.466666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,2.5,-143.178169789474,-144.22494012329045,-113.84192450447802,-111.29436601233823,-154.63693041310623,-146.99238033987604,-50.06808333952638,-37.43169641246786,-5.110412019826299,-2.594348133315407,-77.21146573049866,-76.92417428217651,-24.0332959410247,-22.699234158886085,-137.87522044550275,-133.99360017122436,-12.998780168651672,-33.30637337192291,-24.432916243816187,-38.41678539174918,-27.02726437713159
76,2.533333333333333,-146.36583376271452,-158.19670992617824,-114.66144275884088,-112.68051962340041,-158.49033648655018,-146.25008863071687,-48.08345059625817,-33.938782807755786,-3.9564359205025994,-16.680083764577347,-79.77257087192088,-90.6211935884653,-23.406737109206386,-22.42448366228707,-138.06817986804728,-135.10500328568747,-11.145085345029408,-27.661293977755264,-22.79369746272638,-31.617729898257863,-39.4737812273037
77,2.5666666666666664,-160.82414585360254,-164.1586696688471,-113.87509586963608,-119.83153430141945,-143.56319677637342,-148.84114209733156,-56.27484280772117,-45.87067555236402,-21.080164684268908,-0.49929711385516384,-83.0957280181942,-78.35810689483232,-12.271582164591639,-4.199437225985193,-126.14667803422772,-124.03097152740463,-24.81017056992693,-38.85832406557546,-21.060504982437084,-59.93848874984435,-21.55980209629224
78,2.6,-179.834841019867,-141.32006139682028,-125.97200247805358,-119.03465211706828,-108.14368340839775,-102.24629517007935,-2.1903481090309374,-32.787367363491164,-76.84224364050294,-6.373996983424007,-57.93343328158865,-10.15408707070159,31.90140773827836,41.16597432611867,-94.07059473977522,-77.86867779094962,-24.377617379129763,11.882740559591591,-8.409749984361401,-64.95950308091138,-14.783746967785403
79,2.6333333333333333,-158.60728060343172,-127.80178695898218,-138.35862066499408,-125.04915131985499,-96.30701893934179,-99.77168933262186,-31.22795784267429,-36.210927784932345,-30.049488605697263,-2.730223755702525,-11.934463768487502,8.598561682970825,56.67281683494422,46.400348641953,-81.68580383004985,-78.648802677902,-21.12288665471989,-16.606742733382337,-15.088041130212455,-46.65623133907962,-17.81826488591496
80,2.6666666666666665,-126.38437747209696,-131.51938634381796,-125.13744215325457,-131.6652447125298,-96.53666346414263,-88.946118375391,-50.23362235127257,-25.4594100338172,-23.96993250763302,32.3237238815972,12.609985561659393,16.38663916870677,48.99436303375636,57.90602551252474,-76.14307911949822,-73.75921920000509,-15.186899175385902,-29.84003800662818,-10.272510858431296,-53.80997051426118,22.051213023165914
81,2.7,-158.86172905913872,-2.487774443357978,19.691901871017393,65.13433538917347,117.42546539748491,167.9835127834994,149.27946163706207,-134.26195386597288,-71.22294339384047,-170.31317300621373,54.420756639870696,-93.08304464697423,123.28248569900943,179.40472979638375,142.97438757002686,-115.46093481444281,-76.55555240205778,174.82838380960408,-57.706401463915114,103.60544041576358,131.98042552987116
82,2.7333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,2.7666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,2.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,2.8666666666666667,-9.263110774713539,13.829405992143464,105.9406325802773,90.6467740981898,159.20591102512668,137.7753246565365,-12.316664761803276,54.776175563351025,102.83468391899072,78.22336998817708,72.90063914779994,83.03114681869317,-7.836250077486534,-20.798259173450308,98.10438250279077,69.84851492473949,67.92680973179701,-73.41819328413919,-13.15063416844598,29.416490634851534,65.0727358197311
87,2.9,3.7774092883114747,11.699884931857156,130.79202120139757,121.79762644886031,162.5459258916732,158.7433661531452,-20.167547105835173,20.75899415103914,98.5290054956282,35.923182732548725,61.36968428060361,70.68748777938964,-32.40772500770787,-31.01239715246752,98.3842961936897,90.78522929639281,67.95813685675238,-84.32917680381865,-47.19914270571324,14.199828691809534,-11.2759599731645
88,2.933333333333333,3.2296961272276548,19.6652585400509,131.1562244453396,124.76985954115209,163.11523405286874,156.49561719893381,-22.676982077214316,16.446894413926906,97.19548377703946,32.870661454242565,61.117243885720264,76.36758221255006,-32.1124522415074,-33.29767632750083,99.04377220383222,91.47218321365126,65.02343398528255,-86.74844392625083,-48.57653957135564,10.447039850788638,-15.705878117113098
89,2.966666666666667,11.243269663896598,-23.289800658414833,139.6679333222969,156.26305851986143,166.84476682301658,148.41172385893512,-16.077422635033113,4.065530646373032,66.9183157435872,32.72020592433154,56.3514659780377,-12.026710635675842,-44.891803685858896,-78.73690997726102,94.776129636438,77.52614854260042,70.8855753163347,-88.1460598216117,-66.82004466996167,-21.2277440780245,-34.09983874563014
90,3.0,-31.412153003610257,59.72700250566985,109.4952906570083,39.04655884195722,67.27862279439252,-43.33084490203649,-19.64848577834495,-2.6380317440578445,47.00959463945557,16.085532993154885,-61.81263015388028,-13.549674954219109,-120.40047715027004,-163.27667745988896,-10.905186493261768,-124.23011861793174,80.89927371589526,-97.83229506599925,-83.5373054599531,-50.82270042654368,-67.45177246679823
91,3.033333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,3.0666666666666664,-22.03531320888547,17.422869244359802,65.22908674048398,104.69099355685034,132.05359836615682,120.17474098127016,50.063355965468595,3.7699801939267563,49.0237280184779,41.06280965655853,-38.20091151367229,-41.47358836968183,-106.16559830478684,-148.89645761404165,-40.93651156430288,-44.20546405719131,164.38020503846147,-122.92675396499112,-160.6102248445347,-73.90302594651322,-119.5474151879762
93,3.1,-36.722667403726476,-39.11312416147868,84.97540627982187,85.09778506509315,130.62163567512044,127.92277458282993,46.46032156638616,35.5950167893959,31.721037524503174,37.193202446599116,-77.29042515557991,-81.757723092068,-130.56775775185343,-132.64459893058935,-45.5923514720316,-47.546813865496205,175.46958844832616,-129.7536655807659,-139.87457165893025,-98.03262805626274,-102.68136921233112
94,3.1333333333333333,-34.67085129608273,-24.959443807494267,83.70322504562938,80.74358782809958,128.42355398778838,123.8150141122882,46.92048079464395,38.35693499206708,33.180599443868374,37.71153165791199,-79.37614821421838,-67.76938581436214,-134.70529691813564,-132.80994200686786,-51.00207187250622,-52.06635417876831,175.8813682910565,-132.50514506565065,-137.5244332989894,-99.32454562178229,-99.81290164107739
95,3.1666666666666665,-36.989032703297056,-16.76672773145647,82.07609414338077,85.29626264284468,127.47778968280153,119.45012572395338,-308.81370483642587,44.939056769560736,33.06976454942421,32.292638855759094,-89.70110100058874,-71.95742262464427,-142.7120682972917,-145.19069489318778,-60.63597415391094,-59.894432250343144,179.34455797429655,-136.9274686731383,-134.4055012047358,-103.8577041237141,-102.11286234897669
96,3.2,-145.09761493145777,-174.5971207284507,-78.22042330584907,-83.04786002295924,-119.42960643894827,-107.63674363270394,-50.338112390194034,-27.892638035761802,-38.17344901410465,-23.82741143732244,-80.30915764644489,-102.11800317305799,-25.211542714987157,-17.520882444607285,-103.43196602083619,-100.56874246756654,-7.068001165137415,-34.34047197208195,-20.824636870624385,-72.51392098618659,-44.6520483079468
97,3.2333333333333334,-143.92095683765328,-150.7162312738855,-54.70296676993598,-56.20123274671215,-96.83956906406002,-83.64518364010917,-73.04593335498006,-43.448636156205836,-22.825632238327586,-29.060234864974603,-66.71253490196116,-69.8053188730635,-12.791578064307902,-9.089087599177985,-67.49454483424387,-65.29032034589012,-18.35486329421904,-43.700909125163925,-25.0937728619868,-66.52654136349152,-54.1540077269614
98,3.2666666666666666,-155.11547760735579,-158.5067507563995,-44.24091768996931,-25.309290040714416,-88.41668085793009,-64.12273715106897,-89.86875236696429,-42.5675825915197,-15.530357843114615,-15.288353221182518,-71.51210773337571,-76.77392398461853,-6.396630126019913,-8.267173228219045,-50.63754781598923,-33.57646326893343,-30.54627388213556,-52.089619325023385,-12.021308709384146,-67.61997716813804,-27.309661930566644
99,3.3,-148.14416724913946,-143.00477098365764,-23.33229110122784,-20.38710957958392,-61.78925057657318,-48.63144248270072,-116.3029028009733,-80.25048869042001,-3.5121397248981907,-5.411722233706314,-52.29560824701942,-50.38936016460161,5.848559002120065,2.6154108190560144,-17.48373209910775,-17.771698760527908,-30.859743722172823,-71.99738432350786,-49.39074496824719,-75.50952404840605,-54.80246720195352
100,3.333333333333333,-135.74017721370222,-165.59098975052106,-33.11508809295276,-18.930351228023596,-74.82661481116656,-50.65497530727987,-118.93561027557759,-64.72329912503793,-4.9217896242167,-24.90602309469142,-38.5813406613927,-66.82078544812943,7.158836552309521,8.770204302391633,-25.95625154064323,-10.160146925632004,-40.49482838164785,-70.06524700505422,-24.22847074339007,-74.9870366292709,-49.13449383808148
101,3.3666666666666667,-160.31338161731992,-154.45830159440098,-22.282602572710516,-3.5077824027857787,-64.08672682509462,-42.14375160128918,-39.55419064464918,0.9867426569975128,63.997502669904634,11.87731362665835,-53.762203038667955,-51.04286760279793,16.55117857865196,13.415433991603066,-5.731423994058588,9.907651588817304,-52.05140319010651,18.801112186386874,53.038145847104026,82.79861485629154,64.91545947376235
102,3.4,-122.69866614998082,-156.65203489261256,-9.92700712332018,2.5282487133191864,-49.81855542774758,-32.4300813860807,-9.33205383514842,-2.852074853669186,26.334199496227427,17.59304192427453,-12.848902779238037,-47.25854842553916,19.849763370742814,19.39348646707343,9.922756247422663,21.92173518039262,-54.35181656647328,50.40925784002181,51.4997417128041,76.74345733624921,69.09278363707868
103,3.433333333333333,-80.63613592823071,-33.79326499678518,-2.0686964013023896,-3.254922346964861,-41.69058567029481,-34.534665425127116,-152.49897278606747,-142.29760473431517,11.276732762048567,7.076789405425927,35.839111352056705,84.35744318458737,26.47524728028743,28.150708181372558,24.40655087898506,24.89578583440772,-59.43045125953486,-86.40183623678764,-82.8671534747803,-75.12510347473905,-75.79036406935435
104,3.466666666666667,-98.66141639907153,-69.44391698924971,-5.664996757142831,-1.6258729736125588,-39.491176607302805,-31.3071896293701,-173.77164040859967,-154.1023081638652,20.737929910839824,-5.599639399833052,32.86266637668939,60.35289113938341,41.52408277576092,39.796808128633074,35.8590860186181,38.170935155020516,-69.47812478439063,-98.42137778267877,-84.62418337947456,-77.68344787183892,-90.22382277930761
105,3.5,-59.675264598826175,-102.7566572948333,2.196668992277182,9.146798473399713,-16.363521871574562,-12.974263717151928,-158.7635969984166,-151.26742991961075,10.440408193902329,-14.230621941737269,85.05246566603745,38.68229769790071,54.727730264863645,51.43895499273401,56.92439925714084,60.58575346613373,-73.56001718328565,-85.47567586970116,-77.70741273632508,-75.0352676757988,-91.93803467806234
106,3.533333333333333,-82.4242860992963,-113.40166908212899,5.649679875928115,11.730082270987566,-15.02503305219625,-0.004259988515514124,-160.2514517938592,-132.13668942712252,1.913304621787347,-2.340159797853687,65.46080892303762,29.113024270352593,57.885095022333886,52.514693352481586,63.534774898261986,64.24477562346917,-64.24903561198474,-81.69164384340097,-67.8876538151378,-79.77833922161362,-70.22781361299148
107,3.5666666666666664,-105.45617226038789,-108.20724431237497,-1.3215652638260735,4.243474635432307,-11.4456048176678,-6.288173719232702,-83.77272056851409,-117.09944131304316,-58.88029204016851,-34.440422966781,53.26061958593038,46.76269214461692,68.71679184631827,64.96993645699192,67.39522658249221,69.21341109242424,-75.50158481165695,-4.931889168354098,-41.59785650138622,-63.812181208522624,-76.0382794681672
108,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,3.633333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,3.733333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,3.7666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,3.8333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,3.8666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,3.933333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,3.966666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,4.033333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,4.066666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,4.133333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,4.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,4.233333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,4.266666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,4.366666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,4.433333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,4.466666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
